id	name	placement_count	placement_bin	top_sequences
3213	node_3213	160	4	0f03c6a0b3cdf7001552dd6def3c80bd unclassified.Coleoptera_cluster72; 62a097aa2501cf5030c86885bb12349f Isotomidae_cluster68; a338d76f321e4d1ebb193ea7b685d5bf Isotomidae_cluster66; f638d08e728f535dac610f82249b98bc Laelapidae_cluster4; a7b95171c8262e5a0c33d0b4fb5cf07f unclassified.Neuroptera_cluster5; ecf55ec20f955f3a8a9c2b9232227efa Isotomidae_cluster6; 472705a5ef875950039ad42f32dcda2d Isotomidae_cluster126; c45b15127b43a1e7e2d7f1fd4c182b67 Isotomidae_cluster33; 2bedb398f9f322a05907935cd6c170a9 Isotomidae_cluster52; c6fcd7ab33a040a84b0b03f0797c20b0 Tomoceridae_cluster8; f33af861e5b5aa023ba8173c5940bb1a Isotomidae_cluster144; 01f03eea0b58e1aa846819cd2b703ce5 unclassified.Poduromorpha_cluster60; 668fa0646702b64697dcb0bf19cc6025 unclassified.Diptera_cluster2804; 65c1b88979dd179c2282ff885dc2a20b Katiannidae_cluster12; 5f2aef9067763f2b10f8433db38fde9a Isotomidae_cluster40; 291662112b7d0a531c0ace0a2d9e070e Isotomidae_cluster67; e95aa2a170e3f9a6c0e6fe7dded39c02 Katiannidae_cluster6; 4ab4964a9c45a9b21661cb6963df9d96 Porcellionidae_cluster17; 4bb2cdf15f810274742ab87dd275600a Entomobryidae_cluster61; 67ae5a89fa29132b0c91a23dfb002d9a Isotomidae_cluster22; 82fef55175b6e401b66508e0f17d6ca4 Paronellidae_cluster1; 98dc6fc79fdaa59c87ee265b913c46f0 unclassified.Poduromorpha_cluster23; 8f7071a37da6f6d210247cfbc5c7c5e8 Isotomidae_cluster49; f79e5f72dbb5d13199fc7aab2418c9f7 Isotomidae_cluster77; 4f8ee786f1c0044776ab7c91a527ddd4 unclassified.Hemiptera_cluster74; 397cbe5ceb765941176e7ba6917b14c0 Isotomidae_cluster8; 9bd3b9d170adab17aa524412cc831f62 Isotomidae_cluster61; a1df3a7a5048dc3d953dda8ca9c5cd57 Hypogastruridae_cluster10; 6965cb986247dba3ebb33ebb6e60b8f5 Isotomidae_cluster46; ed71a9fa0868452495250caf9e804a30 Entomobryomorpha_X_cluster6; d62c148e05d3209539bb748c36aaed7f Isotomidae_cluster17; 7592a45906ea49512c79149357ebebe1 Tomoceridae_cluster4; 65d378cace8c198067c0ae52eddfdeea Trachelipodidae_cluster6; df5493660f1813d73c924d0f8df7e7b3 Onychiuridae_cluster3; 8411a6a06197921543585f27b8be3582 Isotomidae_cluster69; 6fb8919be8594a88da01b115b6134a21 Isotomidae_cluster142; f43d2d7678a0004124f873e8ad101d8a Coniopterygidae_cluster2; 3e879a28aa515d79708769b49fc64c31 Isotomidae_cluster59; 78f320e8159ab08fe16200e3c35f68c0 Hypogastruridae_cluster14; 2bc22b83329989492482b02c633c4bd2 Katiannidae_cluster2; cf0af706c3236a4df9d7b93811cf2da3 Isotomidae_cluster188; 8fa3e3e871e207251261dc46cb278785 Anobiidae_cluster10; 82958fd41546ff51e895ce9ec78c6b14 Isotomidae_cluster23; 34ac48f774d0a1a91a2efdacafb8d1a6 unclassified.Entomobryomorpha_cluster3; a1bcdb6464d271ae2b9cf64724005c3a Hypogastruridae_cluster8; b86c5caba4947aedd9d12db3a2f1c3fe Carabidae_cluster80; 5f2a25457765ec3b6636d4498a3a6ddd Sciomyzidae_cluster13; 5558bad02a4bf2f015b85608e97cf578 Isotomidae_cluster4; 2560c71d573595b967fa7469fc62179a Tullbergiidae_cluster3; 131d7e33671c998bfac914d42a7612a5 Phoridae_cluster232
3214	Carabus_problematicus	0	0	
3215	Calosoma_granatense	3	1	1880c370dd13234ace572dd66cc3fb01 Diptera_X_cluster32; 20a4abec051f53f7051b44b1db1bb79d Carabidae_cluster105; 7f90932f91b38a2434494f3180244d3e Carabidae_cluster24
3216	node_3216	12	2	5e647b83afae911b052cd4c9fdf0dbf5 Carabidae_cluster8; 67f9ed6f598ab043c1f7fdc3fc5f2f62 Carabidae_cluster122; da43621ad59917df66a1c27c8cec4acd Carabidae_cluster71; 6ff0704f1ef72bfbf1a73a234189c152 Carabidae_cluster7; 0e78814a058d43b185bec0223052aba0 Carabidae_cluster67; 72853a37964945ba7de37b1299361dcd Carabidae_cluster112; 70988f27b261313897743f684523cb39 Carabidae_cluster19; a7eeb62f315a97f6837d1e87720e8684 Carabidae_cluster44; 7f90932f91b38a2434494f3180244d3e Carabidae_cluster24; 20a4abec051f53f7051b44b1db1bb79d Carabidae_cluster105; c6ca51fea6f58ebcbd1ba23045246e63 Carabidae_cluster60; a2be3283b9a642c4e8b24f12902423c3 Carabidae_cluster53
3217	Carabus_depressus	2	1	c6ca51fea6f58ebcbd1ba23045246e63 Carabidae_cluster60; a7eeb62f315a97f6837d1e87720e8684 Carabidae_cluster44
3218	node_3218	3	1	a2be3283b9a642c4e8b24f12902423c3 Carabidae_cluster53; 283ff3a64af5e2df50277b569ca90964 Carabidae_cluster95; f22d474d9506d1bf98f392e615cd7ec7 Rhagidiidae_cluster29
3219	Leistus_spinibarbis	3	1	0c101172fab45e528786ab257775947d Carabidae_cluster90; 04d1a3a8a1a1a1ee7bc6c70520826eaa unclassified.Sarcoptiformes_cluster104; f98ab713bd2b1cd3451d3af0914c8ea7 unclassified.Sarcoptiformes_cluster3
3220	node_3220	144	4	d91a81fe2e298fdebedf59bd8fe510cc Carabidae_cluster94; 66c36765965afb71bb88e5f1d621bfb0 Carabidae_cluster21; d3e8394ab1da5096134819ecb2045616 Carabidae_cluster12; d908eb89275b7dd34bca3977e99c45ef Sciomyzidae_cluster6; 8f862aa1e6e7e9db7d913245fa3a0c0f Carabidae_cluster72; 287c50d340b6adfc810afa2596198179 Carabidae_cluster49; 283ff3a64af5e2df50277b569ca90964 Carabidae_cluster95; 8c01163579948b0ce3e68a97a640410b unclassified.Diptera_cluster1133; 4a222b2b7d61811a0ebf75a405f0e86c Carabidae_cluster52; a2be3283b9a642c4e8b24f12902423c3 Carabidae_cluster53; 086add2d4f18d09a9b8223cf9f54d0e3 Carabidae_cluster55; 6781f37cbd79c136262dc15b2bed1c76 Carabidae_cluster22; 91fb1a45db9b581124017b0772843dcc Isotomidae_cluster21; 75571f08a9148883ac605868bc62d427 unclassified.Coleoptera_cluster316; 0b2400023ba77e5308a443c685e00f82 unclassified.Diptera_cluster911; ddf879c68774874deb40178593bb71c0 Staphylinidae_cluster209; 03282d5b344b917677d2fe26b846a61b Chironomidae_cluster576; c3e8ffc41a67df451ce5477e852e8f40 Agromyzidae_cluster255; 575b47cd536ec07ed13075fb60034f7d Limoniidae_cluster55; b3e500d375b48c6479acde5333213629 Isotomidae_cluster84; e970cac7b612029ced2acac5e6319540 unclassified.Entomobryomorpha_cluster69; b023a9b33020d5a214c10c84852a1e04 Carabidae_cluster58; 6f87500d1548d12eec235348bbb8747d Ptinidae_cluster6; 658d63c27494478f1d999fabdea76529 Staphylinidae_cluster169; cac8a15940187e49006b6fb6b4a63a06 unclassified.Entomobryomorpha_cluster76; e50973416da5c4865bbe782392283eb1 Staphylinidae_cluster498; 758530bdc5f33d56f6746512515f999a Dytiscidae_cluster7; 4d15c11622cdecb85b746a2904bdfcac Carabidae_cluster1; 2df1e12bfe6f453f90154eb8eb39a545 Carabidae_cluster124; 181839729c952d8bf59e3dd4ccc4e358 Dytiscidae_cluster6; 27d39629011cf7fae72ec7b951c9fe31 Isotomidae_cluster56; c119cdeda9888813c9084cb08fef39c6 Chironomidae_cluster582; 93eb6acfb2fe52c82cbf9b0b8c8fd7a9 Isotomidae_cluster205; e20e6fa577c680a978aaeb160fe81af4 Scirtidae_cluster1; 1afa830f110be6412fc6267801e58828 Carabidae_cluster84; 121540a0dd86fe4714ec4f9a918142c6 unclassified.Diptera_cluster105; fb1c24c654ed85bec89e12f45ac40395 Carabidae_cluster64; 73bbaf0fb0382ccebc70048a445a841d Scirtidae_cluster8; f22d474d9506d1bf98f392e615cd7ec7 Rhagidiidae_cluster29; b054fe8d6a8f31a9a35c401788f04099 Carabidae_cluster47; 6114923279e51c8c9638e9da732cfcd3 Scirtidae_cluster7; ddf7af5b6e24314fcc33c8c36a7d120e Agromyzidae_cluster63; e1343feadf6b2c5a2d425dccfdbf3c76 Brachyceridae_cluster1; 8a2deebe042a55995abcb7a52f781101 Carabidae_cluster118; a2cf0a254a869a185df6bbbd255b3523 Agromyzidae_cluster104; 9e4e4118c87363da8f7b8fe706ac277d Carabidae_cluster2; fac08c7cf4b9a03191a742e6975f465a Sciomyzidae_cluster9; 9d516f4d85293613b45ed14d27fe230b Isotomidae_cluster7; 5458b75217de0ac1d9f1e78d6507dfdc unclassified.Coleoptera_cluster163; 847dccda178ea357e278ed987baa77d2 Staphylinidae_cluster119
3221	Clivina_fossor	2	1	cfb2535df2bb0fd52c45beaa570cc37e Carabidae_cluster17; 8b4812456ed9c68305b60c5a5f7425f3 Paracaeciliidae_cluster1
3222	Harpalus_rubripes	5	2	0d6e7e0f05ba761a5e3a4c051c870e7e Carabidae_cluster116; 29a623cbed709330193adf1874f60621 Carabidae_cluster96; ae575f9ad8d7f1e99989d9e4827ec996 Carabidae_cluster59; 80f6e5850f28cc17acc996a81d8502cd Carabidae_cluster11; 84c0d80b8b266b77ca01986a1f24def6 Carabidae_cluster75
3223	Harpalus_rufipes	2	1	da09279a1e847f99c421683cf9b30ee9 Carabidae_cluster76; cc2c160435189eeee4779a3c1c99296f Carabidae_cluster29
3224	node_3224	5	2	bf0923d38385a235ceea90d138e8786b Carabidae_cluster13; 6cdf41d6f638f6bf7c081a6c9ccdbed7 Carabidae_cluster85; b4a5ca459f2b4214e9e77fcfb4da954d Carabidae_cluster26; 4898e8d000180e59ad9eec97e11e1f54 Carabidae_cluster48; 72aa39eb27d39532c16fdc8946fe6202 Carabidae_cluster9
3225	Stenolophus_ochropezus	3	1	985de110571737a47fbea89e1c44d61e Carabidae_cluster123; c14e5be2e8b7d135589a87efbd964185 Eucinetidae_cluster1; 6cdf41d6f638f6bf7c081a6c9ccdbed7 Carabidae_cluster85
3226	node_3226	11	2	429749113468b594c79185b7316ce666 Carabidae_cluster74; 2e61514fc685ccf5982cc5a9f2ad88f3 Carabidae_cluster83; 7cc5e172168d93d35ef78d848f06e836 Carabidae_cluster107; 88399e5d13678822c0a88fc01426aae5 Carabidae_cluster93; 19af9d9d696ca2eb9f4d2c65093209cc Carabidae_cluster73; b4a5ca459f2b4214e9e77fcfb4da954d Carabidae_cluster26; c14e5be2e8b7d135589a87efbd964185 Eucinetidae_cluster1; bf0923d38385a235ceea90d138e8786b Carabidae_cluster13; 72aa39eb27d39532c16fdc8946fe6202 Carabidae_cluster9; 2baadd6e518304cc01ac7b129deeda29 Carabidae_cluster43; 4898e8d000180e59ad9eec97e11e1f54 Carabidae_cluster48
3227	Agonum_fuliginosum	5	2	959dd43901c858eed6c8c47249f8b116 Carabidae_cluster32; 8f381fd9c73d004cbb51f99d6f70be35 Carabidae_cluster109; 1c7d40d4a8e7438fab0098e7a7ee701f Carabidae_cluster98; 6ec4276792fb4656bd5357cd87d42969 Carabidae_cluster111; 223f79594067a569b972c3fb03eea8ae Carabidae_cluster35
3228	node_3228	10	2	72aa39eb27d39532c16fdc8946fe6202 Carabidae_cluster9; 19af9d9d696ca2eb9f4d2c65093209cc Carabidae_cluster73; 2e61514fc685ccf5982cc5a9f2ad88f3 Carabidae_cluster83; 7cc5e172168d93d35ef78d848f06e836 Carabidae_cluster107; 2baadd6e518304cc01ac7b129deeda29 Carabidae_cluster43; 88399e5d13678822c0a88fc01426aae5 Carabidae_cluster93; 17d17b70906de95582f24655f6d61739 Carabidae_cluster42; 1c7d40d4a8e7438fab0098e7a7ee701f Carabidae_cluster98; 429749113468b594c79185b7316ce666 Carabidae_cluster74; cce50b5f9cb17b9cc619f7c26245c80f Carabidae_cluster56
3229	Dromius_quadrimaculatus	15	2	49130ef2af043cfaaee4d083f8053e71 Carabidae_cluster62; 274a8ab79b2286ad1f41975cd179c262 Carabidae_cluster14; 4a1ef06f743e84ed69110498f4bacff2 Carabidae_cluster18; 856ae9b432ef5925d6e7316467b554ef Carabidae_cluster89; 7685e85fa5d733748cbd307bd2210bdb Carabidae_cluster61; c92a34b5653b4ec6ffdf06a81966eb0b Carabidae_cluster57; 616a7506c8ff52544f3d3671b36ccc67 Carabidae_cluster20; 56103819da0aeaa935065dfda1211dd4 Carabidae_cluster6; 3cfd0e2e982ea440b8cf6ba4181c460f Chironomidae_cluster419; 109eaac678c9badfe256002af9a419fe unclassified.Diptera_cluster1168; ea0c3082acd82003d91bc9681e001a76 Carabidae_cluster4; a3b41d00b306b844364e91c1d55f6624 Dytiscidae_cluster1; 0d790a7abead6f1d6fc9d1412dd60984 Raphidiidae_cluster2; 9494fa4bbd8ec2ea6d94568de170dd21 Carabidae_cluster125; 2baadd6e518304cc01ac7b129deeda29 Carabidae_cluster43
3230	Abax_parallelepipedus	2	1	d1570aadbe61f5e4a1588d861e9df73c Phoridae_cluster454; 03282d5b344b917677d2fe26b846a61b Chironomidae_cluster576
3231	Pterostichus_madidus	1	1	7c44d8c4ecca13ad3a22e4b48193f780 Carabidae_cluster45
3232	Pterostichus_niger	5	2	be83098c0267a06c053d598bf6e04cfa Carabidae_cluster36; f15df3772cf432ae875fff85eca7b80a Carabidae_cluster34; b0cf479f30f6cab41b17167f641cdb13 Carabidae_cluster46; 906cfc87e3c53d74e8b39d4bfbd1cc2c Carabidae_cluster27; e44b10116b6823c4db7ee10406bbe38b Staphylinidae_cluster248
3233	node_3233	16	2	fdbb8e1620de99c0a2f1fcde30e5d4a7 Carabidae_cluster28; f962cff87aea5cd88c56b095c0859eb7 Carabidae_cluster92; 7c44d8c4ecca13ad3a22e4b48193f780 Carabidae_cluster45; 1151ddb642f827fb40374e7e9f464438 Carabidae_cluster30; 9494fa4bbd8ec2ea6d94568de170dd21 Carabidae_cluster125; a8708867a39060ea47a93b7db5ea4058 Carabidae_cluster38; 957115c87b86887ae60ebf9724bfbf51 unclassified.Neuroptera_cluster1; b392e3a6c54dff660662045a0d1d7279 Carabidae_cluster110; 906cfc87e3c53d74e8b39d4bfbd1cc2c Carabidae_cluster27; 4898e8d000180e59ad9eec97e11e1f54 Carabidae_cluster48; ff42d22e391db5eb1f6f7cca200cdbd8 Carabidae_cluster51; e44b10116b6823c4db7ee10406bbe38b Staphylinidae_cluster248; 223f79594067a569b972c3fb03eea8ae Carabidae_cluster35; d19a3b9b4f2bfae413be2cf201bc11bb Chironomidae_cluster460; 23a679881def79cdbda844f95f108834 Carabidae_cluster23; b0cf479f30f6cab41b17167f641cdb13 Carabidae_cluster46
3234	node_3234	2	1	23a679881def79cdbda844f95f108834 Carabidae_cluster23; cce50b5f9cb17b9cc619f7c26245c80f Carabidae_cluster56
3235	Poecilus_cupreus	7	2	27e86ce29a1444c00331118643152250 Carabidae_cluster41; e2878de1f0ee553d88bb35126966dc90 Carabidae_cluster10; ff42d22e391db5eb1f6f7cca200cdbd8 Carabidae_cluster51; 23a679881def79cdbda844f95f108834 Carabidae_cluster23; 8a8eece5d3bb783e887929e516067418 Mycetophilidae_cluster569; 6d0f7cdd59dab85d36ddaa303ab227f8 Carabidae_cluster5; b6f034610f973a57b664e61cc584c863 unclassified.Diptera_cluster2554
3236	node_3236	1	1	23a679881def79cdbda844f95f108834 Carabidae_cluster23
3237	node_3237	5	2	17d17b70906de95582f24655f6d61739 Carabidae_cluster42; 23a679881def79cdbda844f95f108834 Carabidae_cluster23; 2baadd6e518304cc01ac7b129deeda29 Carabidae_cluster43; 6d0f7cdd59dab85d36ddaa303ab227f8 Carabidae_cluster5; ea0c3082acd82003d91bc9681e001a76 Carabidae_cluster4
3238	node_3238	24	3	10a8b336011e4bf84775c436072dafc2 Carabidae_cluster69; f57d05d7c21704eb7103a25d9be9b668 Carabidae_cluster16; cce50b5f9cb17b9cc619f7c26245c80f Carabidae_cluster56; 6d0f7cdd59dab85d36ddaa303ab227f8 Carabidae_cluster5; 17d17b70906de95582f24655f6d61739 Carabidae_cluster42; 6ec4276792fb4656bd5357cd87d42969 Carabidae_cluster111; 223f79594067a569b972c3fb03eea8ae Carabidae_cluster35; 2baadd6e518304cc01ac7b129deeda29 Carabidae_cluster43; 1c7d40d4a8e7438fab0098e7a7ee701f Carabidae_cluster98; 23a679881def79cdbda844f95f108834 Carabidae_cluster23; 88399e5d13678822c0a88fc01426aae5 Carabidae_cluster93; adfca6bd6495b84d7838c5feda4e5ffe Staphylinidae_cluster447; 0d790a7abead6f1d6fc9d1412dd60984 Raphidiidae_cluster2; 19af9d9d696ca2eb9f4d2c65093209cc Carabidae_cluster73; 64a0387de76a29d0b2558923647fcfdd Limoniidae_cluster60; ff891466ce315eb99f24721a65923b64 Tomoceridae_cluster5; 154677536d69cc5a9c207ce89e394c42 Entomobryidae_cluster147; b392e3a6c54dff660662045a0d1d7279 Carabidae_cluster110; f2bae803584b6e8ec20124fe366f9734 Isotomidae_cluster111; f7cebe48bb04ecfd8e211a3f82958ee9 Diptera_X_cluster67; a8708867a39060ea47a93b7db5ea4058 Carabidae_cluster38; 7cc5e172168d93d35ef78d848f06e836 Carabidae_cluster107; 1151ddb642f827fb40374e7e9f464438 Carabidae_cluster30; 72aa39eb27d39532c16fdc8946fe6202 Carabidae_cluster9
3239	node_3239	89	3	6cd52816977a62ca191beadff204b3c3 Carabidae_cluster68; a0bc455befd34d3b0ceed07dd34cf709 Simuliidae_cluster6; 4637d4d5ac6d4edd19f618d4a92510a3 Chamaemyiidae_cluster14; 09fd77fd8c5c7583361d097304b334b1 Carabidae_cluster3; cc4f996bf5395f3a1e07b5d70114a51e Phoridae_cluster62; 70a76c6dc00d6f114b609f63f7fe997c Carabidae_cluster78; b688fd715f2d11911f5cd67c345b40e5 Sciomyzidae_cluster43; 287e421f89548a489958f2ca1c8355cd Carabidae_cluster33; 892308d5039b1f737e2314a7ea3522da Carabidae_cluster37; e7c3da7e34f2ed8f8bf83ee8e0a6bed8 Carabidae_cluster39; 315cb76a2c1b014ac738e48a0ebb7bba Phoridae_cluster328; 9bbb908648a3b26e7157442b8c9a9cc2 Isotomidae_cluster202; ebb5df6c3034d837f8e6ec9ecd8fa46f Carabidae_cluster65; 26f81a4d44015f85713d29b02ad445f8 Tettigoniidae_cluster4; 0afe6dacea323b4942762e60c9d5514c unclassified.Diptera_cluster2823; 6735d486527a7e747ca55715714c529d Isotomidae_cluster43; 8b4812456ed9c68305b60c5a5f7425f3 Paracaeciliidae_cluster1; 2bdd3247f1e48996abc3711d099e294d Dytiscidae_cluster3; 953404065a3791964cbcd9ffe0a854d3 Sciomyzidae_cluster33; e6c93afa7c80b6fc511cce09768f9d14 Eurycercidae_cluster1; e63e437e3e77bcd567ff0e32700bedfc Staphylinidae_cluster79; 17a6fda19a9fc88b1824f1af89458e3f Carabidae_cluster15; f663a32f3a1787ab1f98669a33f97d0b Sminthuridae_cluster4; 64a0387de76a29d0b2558923647fcfdd Limoniidae_cluster60; 436d0c87607b02c468450cd65ff40e7b Isotomidae_cluster128; af85bd967b64cbbafccd410e90a549ad Carabidae_cluster81; 1c826ba149187e3e1057f4e1ad42eca5 Carabidae_cluster40; 4254b056e597557ad3c0885a3fbefc21 Staphylinidae_cluster406; 5458b75217de0ac1d9f1e78d6507dfdc unclassified.Coleoptera_cluster163; a021143cc86934af7919060a43cba935 Sminthuridae_cluster5; 86c8e7e18ca1044b4f91dd717a6884cd Isotomidae_cluster15; 10646dcf1b7f79e287c1e2b7b2ec3295 Hypogastruridae_cluster47; dfdcb2056f489897a1c7bc9cd180998d Daphniidae_cluster1; 91258e9b16cec747d85ebc0825c5f729 unclassified.Diptera_cluster3020; b023a9b33020d5a214c10c84852a1e04 Carabidae_cluster58; f2bae803584b6e8ec20124fe366f9734 Isotomidae_cluster111; 195680fc5cd2ddee58b2389ca06b6608 Isotomidae_cluster1; 9e4e4118c87363da8f7b8fe706ac277d Carabidae_cluster2; d084a04372eb3a828ad4f77d4076aeaf Hypogastruridae_cluster15; 154677536d69cc5a9c207ce89e394c42 Entomobryidae_cluster147; 80b036da06f9fef83ca37983cb28d9e4 unclassified.Entomobryomorpha_cluster15; 2bc0da17caf8d566d0b024f698859e4e Isotomidae_cluster14; 93eb6acfb2fe52c82cbf9b0b8c8fd7a9 Isotomidae_cluster205; 6dccbf3af3e16885516a91a9ede49429 unclassified.Entomobryomorpha_cluster37; 0627c24f94dc4f3c0528eccdf3c2bdac Sciomyzidae_cluster16; d25e40d588a07d41a4bfa198c95d40f7 unclassified.Entomobryomorpha_cluster10; 65c85d110573f02f4efbb4918ee315f0 Dryomyzidae_cluster4; d0544fa52d5b22b65c98709b06559f9a Hypogastruridae_cluster17; cba257abc06deb5e510d5d94755e217f Entomobryomorpha_X_cluster26; 0e29f8eee56c062430e43e64e478aecf Carabidae_cluster54
3240	node_3240	215	4	5e2392ca638b93cc67bb9c6f59c6dfeb Hybotidae_cluster28; 8f7ffff02f646eb63cf5d36c1f6beb99 Scirtidae_cluster3; aedf4e73769cba8d25cc03f1850355b3 Ptiliidae_cluster7; dc25d2e91b25932cd5cd41aa8d70ec28 unclassified.Diptera_cluster318; f4b89071e840d18024f3d7c48e6a1b64 Dytiscidae_cluster8; e725c952d152ae82ad8b05ec8c4cee34 Sciomyzidae_cluster19; 8e80820ccaf49af471f1d6c2cfb59097 Staphylinidae_cluster226; 34559d8af8038fa154b2e43cccab63d3 Isotomidae_cluster80; 884307c52c309880731552914d3c4705 Carabidae_cluster25; 63ed6eed9c972598a8be2ded97051ab9 Scirtidae_cluster15; 9a02dfe690cd920cefb5f9464281feea Entomobryomorpha_X_cluster3; 8989f748d2930131c00131ba7c3826c6 unclassified.Diptera_cluster2510; 9ef823eb7bcf6a5343d34c667624d3df Carabidae_cluster119; 6ebf1643468639d0920c66ac2d8e6577 Scirtidae_cluster11; dc299e6e00a76dc23b7eddee339d0d3f Isotomidae_cluster2; 647307614258220d3594d95665f18878 Scirtidae_cluster2; 6f876967a13c4c71b2cb59f04ddd180c Caeciliusidae_cluster13; b3210748c6bf2d1548436fd62dbee703 Isotomidae_cluster51; 8abdadfbe4c511525984d88c569cfbec Caeciliusidae_cluster12; dbb82d62a3b079dc1981b924cec736cb Ptiliidae_cluster22; e4b4724fde748a3626019759d98e6431 Chironomidae_cluster37; 8217a8f53e1d2f1275b21864d2936270 Entomobryidae_cluster30; 0627c24f94dc4f3c0528eccdf3c2bdac Sciomyzidae_cluster16; 99128304c41ed9f71dfe12b9c4b4e4fe Lauxaniidae_cluster28; df2d01dbb7df31197841673932994312 Lauxaniidae_cluster33; 0c2094b1a5c7f4cfe1fe5527bad433d5 Caeciliusidae_cluster10; 9ff1bec443b9e74c929510d5e1c60ee8 Mycetophilidae_cluster119; 5b387ed5223f52941a7a817a1cf42411 Leiodidae_cluster43; 3bc0e9fd3a3bd22e4bea012dc376732a Entomobryomorpha_X_cluster10; 32f2f339deea1964284f0afcd3d046f2 unclassified.Entomobryomorpha_cluster21; 7f247da7970d0a8954a31a0784bff298 Agromyzidae_cluster194; 5eeecbdca502d0126c967dffad95f022 Sciomyzidae_cluster11; a2879811e5a6dff735ca579600418806 Agromyzidae_cluster367; fac08c7cf4b9a03191a742e6975f465a Sciomyzidae_cluster9; 09d008a2df5fc44b0d3de69fc5230d1f Limoniidae_cluster64; 6eb669b2e3906ef0967b96f2680a8be2 Sciomyzidae_cluster42; 36d8a5f4080bf55446a91f22a0c430d5 Onychiuridae_cluster14; 288bd87d6e2b4da48e9ad7a5939fa8a3 Hypogastruridae_cluster42; 492f1849b8e30e53cef5e265963ef8fc Isotomidae_cluster9; 3e07a5ec970d82a62593b43b27a54c45 Isotomidae_cluster26; a74b6dfe271ce7532d7f1021642ad923 Scirtidae_cluster4; e1343feadf6b2c5a2d425dccfdbf3c76 Brachyceridae_cluster1; 31deb0a6a99bbeb6b5e823bb59005987 Chamaemyiidae_cluster4; 65c85d110573f02f4efbb4918ee315f0 Dryomyzidae_cluster4; 999fd9d56b9e10934a914361dd9ddab6 Chironomidae_cluster952; b054fe8d6a8f31a9a35c401788f04099 Carabidae_cluster47; 8a2deebe042a55995abcb7a52f781101 Carabidae_cluster118; 0e29f8eee56c062430e43e64e478aecf Carabidae_cluster54; fb1c24c654ed85bec89e12f45ac40395 Carabidae_cluster64; 73bbaf0fb0382ccebc70048a445a841d Scirtidae_cluster8
3241	node_3241	0	0	
3242	Xestobium_rufovillosum	0	0	
3243	Rhyzopertha_dominica	3	1	b168f34817b858d7965699e727c04ff7 Bostrichidae_cluster1; 4b6d31eb6d08511344b2b1fad7d90065 Hemisarcoptidae_cluster3; ef1e6c154a7a074afe2c5ea15bd64c6c Carabodidae_cluster11
3244	node_3244	34	3	a18b3fa294dd407975bfa590cfe82806 Microphysidae_cluster3; 5eb8ab29351b328ea1b442d0b1000c75 Enchytraeidae_cluster58; d534e502524a75f34636b1edad922117 Demodecidae_cluster3; 5d7fa0fc521d0f809deabe4c74386115 unclassified.Hemiptera_cluster476; b3eefa83735a0df86c9db6fb65aa1143 unclassified.Poduromorpha_cluster27; f17c793e059b1d24a53d833ed889b0d0 unclassified.Poduromorpha_cluster6; 2f57a93407a7174873647c2c25830ca7 Crotoniidae_cluster13; 292ae43bc61d4363783fcc4a605e5579 Hypochthoniidae_cluster2; 1f1509a2411fc6eeeb30720f4b6744e4 Hypochthoniidae_cluster4; 2402a851ec7d855ad4f47fa32f069deb Erythraeidae_cluster41; 8296adf5d852171155b0682d6bfe1d47 Coniopterygidae_cluster11; 8681ed3248dd3029de004ac1407cb66e Demodecidae_cluster1; e98cf343273e6241078c6ed21e9e80e9 Geophilidae_cluster2; cc5474c108ac2ba5596dc7315ad81880 unclassified.Poduromorpha_cluster8; 99b7b7ae78b476a3ea48773d606718d2 Phthiracaridae_cluster9; 3455c50becc201ddea1f3383a5b06f24 Blattisociidae_cluster12; 07df07059fb9a05dc7726fc69a9503b0 Erythraeidae_cluster15; 4055a3aed17bdb3860c9689283fab15e unclassified.Poduromorpha_cluster37; c9a0bbfd7b19504984cedd911550e2da Sarcoptiformes_X_cluster29; ce55ce762ce03adcebf9453500affa7f unclassified.Trichoptera_cluster17; feff77417b736dcbc35fbe0b7c6b2e0d Lumbricidae_cluster16; 7d96d5b95e05c2433d289b7622c819bf Neanuridae_cluster61; a042e03b002bef7ee4199a563676b54f Neanuridae_cluster25; d63c2b5176ef205672cc42fee5cbf903 Erythraeidae_cluster5; 9fcf703e9e490e199526061c7efa31f5 Enchytraeidae_cluster28; 54ea6551014a04d7f9ff5897b5f3f478 Hypogastruridae_cluster18; 7dbdb6a065f4aa7eb795b514affeb282 Crotoniidae_cluster1; 4b6d31eb6d08511344b2b1fad7d90065 Hemisarcoptidae_cluster3; 0d86406d4b85f3c40bbd09288eed6b76 Neanuridae_cluster55; b5d198b5ee43f9d319e01be06f1c6b95 Enchytraeida_X_cluster40; 7b264d505f7af96bc27e33bca6d9e69f Enchytraeidae_cluster42; bc21c0115e1cdc2917e8f79fe3618bc3 Neelipleona_X_cluster1; b729bdbaa1dd2a497018f62761d3d6a3 Geophilidae_cluster3; adcdf7c0916998cbff2ba12aa5b4d617 Enchytraeida_X_cluster4
3245	Hololepta_plana	1	1	d63c2b5176ef205672cc42fee5cbf903 Erythraeidae_cluster5
3246	Nicrophorus_orbicollis	0	0	
3247	Nicrophorus_vespilloides	1	1	fa9be9c0cf685a6931d00c7978e953c3 Silphidae_cluster9
3248	Nicrophorus_investigator	0	0	
